p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
0.000699982768685616,-1.51787071890861,1,1,1,WT,Asb5
0.000702712182053138,-0.728121602831775,1,1,1,WT,Filip1l
0.000708954043919818,-0.885831524389446,1,1,1,WT,Prodh
0.000709247093565101,-1.22617351430613,1,1,1,WT,3425401B19Rik
0.000711553605273797,-0.425903775785439,1,1,1,WT,Pacsin3
0.000712090500834285,-0.481814194028342,1,1,1,WT,Pdgfrl
0.000713545895940811,-0.451729369265959,1,1,1,WT,Reep3
0.000716662960262821,0.371281641287074,1,1,1,WT,Slc25a15
0.000719242315442028,-0.386374129643335,1,1,1,WT,Acvr1
0.00071931296791261,0.763351439233194,1,1,1,WT,Igsf6
0.00072296453696883,-0.409965013431017,1,1,1,WT,Arf2
0.000724959898426952,-0.673344553263766,1,1,1,WT,D430041D05Rik
0.000729359956440487,-0.49123192986559,1,1,1,WT,Csgalnact1
0.000729750225649167,0.554310735705729,1,1,1,WT,Dtnb
0.000735640228585729,0.31909826868516,1,1,1,WT,Tra2a
0.000738875043372876,0.576282840420634,1,1,1,WT,Slc14a2
0.000739264245543508,-0.949689012276003,1,1,1,WT,Kcne4
0.000743478912151622,-0.427549924591919,1,1,1,WT,Mylip
0.000743513227091374,-0.576559602308336,1,1,1,WT,Fam198b
0.000744407128906067,0.286025071244151,1,1,1,WT,Tmem120a
0.000744444151864091,0.288013143469538,1,1,1,WT,Rnpep
0.000746356409987024,-0.658714984138461,1,1,1,WT,Gm14150
0.000751101964312935,-0.587254891425083,1,1,1,WT,Gm4737
0.000751207014562468,-1.83621123179889,1,1,1,WT,Rasl10b
0.000762059610811919,-0.715620036412004,1,1,1,WT,Asphd2
0.000768005337441649,0.698687360935561,1,1,1,WT,Nmnat3
0.000772483330770723,1.38629436111989,1,1,1,WT,Alas2
0.000775688355588441,-0.912115360463675,1,1,1,WT,Bok
0.000778491912189022,0.835463402740201,1,1,1,WT,Fam101a
0.000782774134527113,0.566289895023116,1,1,1,WT,Klf7
0.000783255361101896,-0.532234892189671,1,1,1,WT,Afap1l2
0.000791769352070839,0.342691856383887,1,1,1,WT,Rnf144b
0.000796375879434231,-0.512136239943112,1,1,1,WT,Rassf3
0.000796505815943686,-0.471628934348161,1,1,1,WT,Vasn
0.000798073010371198,0.620692101344523,1,1,1,WT,Clec4a1
0.000798490313946483,-0.760286483397574,1,1,1,WT,Hspa1b
0.000799057956124452,0.732367893713227,1,1,1,WT,Prkcb
0.000806234493352345,-0.656702693110899,1,1,1,WT,Itga7
0.000808311311073904,-0.385011047636011,1,1,1,WT,Sirt2
0.000810491979766958,0.246660039099792,1,1,1,WT,Add3
0.000814015085201274,-0.507880113536234,1,1,1,WT,Vash1
0.000816170565177679,0.253062107589755,1,1,1,WT,Akt2
0.000819468141107789,-0.432093345588016,1,1,1,WT,Cpt1c
0.000821754234653903,0.209778403026994,1,1,1,WT,Ubr3
0.000822524599386764,-0.690656519247494,1,1,1,WT,L1cam
0.000825497634333653,-0.57561163902684,1,1,1,WT,Fdft1
0.000828590128833753,-0.760588461355478,1,1,1,WT,Thsd7a
0.000830907230664398,0.243156993410369,1,1,1,WT,Tcf20
0.000836660573629006,1.76358859226136,1,0.667,1,WT,Kcnd2
0.000837412224774201,0.530628251062171,1,1,1,WT,Cd86
0.000841422301480983,-2.03136073284531,1,1,1,WT,Tnni2
0.000848276569003415,-0.338312539768138,1,1,1,WT,Zfand3
0.000849264529593667,0.337279013591154,1,1,1,WT,Sfxn2
0.000853237115569723,0.528669386576838,1,1,1,WT,Casp12
0.000854207840941637,-0.593774706746742,1,1,1,WT,Serpinb8
0.000854322608559403,-0.783434027232046,1,1,1,WT,Palm3
0.000858933585237538,1.06919840346182,1,1,1,WT,Fam196a
0.000860566284767995,0.303543976752247,1,1,1,WT,Smcr8
0.000860938326144075,-0.370814608229093,1,1,1,WT,Tesk1
0.000861420575084872,-0.702115850542706,1,1,1,WT,Card14
0.000864766223771729,-0.808077147233922,1,1,1,WT,Hspb1
0.000866140507204434,0.611957025829932,1,1,1,WT,Slfn2
0.000867806024279039,0.237369444996284,1,1,1,WT,Rab3il1
0.000868121634771026,-1.3468155501461,1,1,1,WT,Myom1
0.00086923749192314,-0.706752832615724,1,1,1,WT,Fmn2
0.000872590968567476,0.498255928544298,1,1,1,WT,Lars2
0.000875109837527431,0.288265196848735,1,1,1,WT,Rock2
0.000881252327909836,0.269704060156372,1,1,1,WT,Mthfd2
0.000886071077970805,0.681382338980359,1,1,1,WT,Mettl24
0.000887056221561316,-0.589448623070933,1,1,1,WT,Ugt8a
0.000887802776354491,0.503758456542898,1,1,1,WT,Nfam1
0.000888817397035287,-1.10836846361347,1,1,1,WT,Myom3
0.000889495142884742,-0.786093293069389,1,1,1,WT,Gm6517
0.000892526489510583,-0.35165630364316,1,1,1,WT,Cic
0.000895601782461343,0.340627588612857,1,1,1,WT,2610008E11Rik
0.000898406217165189,-0.497447497819814,1,1,1,WT,Gm7665
0.000900696077558506,0.369471505460258,1,1,1,WT,Zbtb34
0.000902068374293947,-1.09861228866811,1,1,1,WT,Slc2a6
0.000903801590674147,-0.743447919034744,1,1,1,WT,Colec10
0.000906544148103398,1.94591014905531,1,0,1,WT,Kctd8
0.000912834944190074,-1.05711255776136,1,1,1,WT,Myl6b
0.000917161022713542,-0.475274639501672,1,1,1,WT,Lrrc8c
0.000924374337875268,-0.810930216216328,1,1,1,WT,Cdh5
0.000924747245283171,0.3342524798829,1,1,1,WT,Birc2
0.000930903029996418,-0.53758307293554,1,1,1,WT,Pear1
0.000933462053465618,1.49617221726916,1,1,1,WT,Creb3l3
0.000934437486112971,-0.920364057261791,1,1,1,WT,LOC102637112
0.000934809986479371,-0.328180315148104,1,1,1,WT,Rab31
0.000935878184629249,0.644945078742068,1,1,1,WT,Chic1
0.000951671738933883,-0.877240217002282,1,1,1,WT,Adssl1
0.000956092632750932,-0.484680343661668,1,1,1,WT,Glipr2
0.000970342938566487,2.35533565837957,1,1,1,WT,LOC102633532
0.000983851399771937,-1.86478460424295,0.667,1,1,WT,Gm10228
0.000986693559816825,-0.655619324690933,1,1,1,WT,Tuba1c
0.000987844712583878,0.222183529297118,1,1,1,WT,Tbl2
0.000992152743138902,0.422645924854265,1,1,1,WT,Nhsl2
0.00099530139214312,-2.09293702315472,1,1,1,WT,Tnnc2
0.000996082510986196,0.438013569652378,1,1,1,WT,Gm22
0.000998684616790009,0.291039658146627,1,1,1,WT,Epm2aip1
0.00100127071764113,0.617223337197248,1,1,1,WT,Slc4a4
0.00100441602775324,-0.542158558703335,1,1,1,WT,1810011O10Rik
0.00100757755678674,0.287824715630113,1,1,1,WT,Prrx1
0.00100923213443287,-0.587290510091643,1,1,1,WT,Wibg
0.00101678009440143,0.391478866133425,1,1,1,WT,Rhobtb1
0.00101776021767476,-0.345666294643419,1,1,1,WT,Klhl5
0.00102878401406052,0.612314305714074,1,1,1,WT,Loxl2
0.00103472752089782,1.12986483217221,1,1,1,WT,Ccdc116
0.00103554618206914,1.84582669049833,1,0,1,WT,Gm20751
0.00103867296888136,-0.433322062611131,1,1,1,WT,Zfp414
0.00104000992933801,-0.53169367806014,1,1,1,WT,Sorbs1
0.00104240349633099,-0.626007877722317,1,1,1,WT,Tmem2
0.00104442247271447,-1.94591014905531,0,1,1,WT,Trim55
0.00104521804541206,0.326419310097492,1,1,1,WT,Ccdc93
0.00104946263158165,0.439873887793707,1,1,1,WT,Twist2
0.00105034123756817,0.487143139122432,1,1,1,WT,Fermt3
0.00105168258802616,0.329181803358534,1,1,1,WT,Arsg
0.00105545958125707,0.672240495740632,1,1,1,WT,Ovgp1
0.00106265098554342,0.32570946804102,1,1,1,WT,Arhgap42
0.00106550172872361,1.20397280432594,1,1,1,WT,LOC102633762
0.00106578286920273,0.240734249323732,1,1,1,WT,Fam160b1
0.00107391848773798,0.424379479057247,1,1,1,WT,Vps13c
0.00108633696431378,-0.352215075297593,1,1,1,WT,Fgfr1
0.00108726743048378,-0.525861713659097,1,1,1,WT,Islr2
0.00108766445706993,-0.718148482765363,1,1,1,WT,Slc6a1
0.0010881885701814,0.327261058732439,1,1,1,WT,Fam179b
0.00109925450025733,-0.475365572387121,1,1,1,WT,Sdpr
0.0011015233383595,-0.721788756523329,1,1,1,WT,Gldn
0.0011019954009272,-1.5910887737659,1,1,1,WT,Rspo1
0.00110473378074635,0.794499674820233,1,1,1,WT,Irf8
0.00110481674481976,-0.586890205855082,1,1,1,WT,Kif1a
0.00111018326854309,-0.510825623765991,1,1,1,WT,Pdlim1
0.00111246052495489,0.25030560716266,1,1,1,WT,Ddr2
0.00111488032784435,0.32051252173479,1,1,1,WT,Cbfa2t3
0.00112139682206833,-0.804104251145929,1,1,1,WT,Rtn1
0.00112849554364271,-0.448352058893176,1,1,1,WT,Zfp276
0.00113809340985529,-0.364132939529005,1,1,1,WT,Fkbp1a
0.0011413282385974,-0.382839708590186,1,1,1,WT,Med22
0.00114210348736645,0.177167510009133,1,1,1,WT,Eif4a2
0.00114212382521227,1.88706964903238,1,0.667,1,WT,Gm567
0.00114216351890622,-1.14624033765736,1,1,1,WT,Alpk3
0.00114781101271972,0.651598177647073,1,1,1,WT,Cdh23
0.00114993432262964,0.330722924928065,1,1,1,WT,Dpp4
0.00115486729478596,-0.718742727748909,1,1,1,WT,LOC102639232
0.00116017500247405,0.281836001888357,1,1,1,WT,Dusp7
0.00116550406639638,0.302699419518734,1,1,1,WT,Rev3l
0.00116631095842445,-0.542176153650067,1,1,1,WT,Hspa12a
0.00118473723851358,-0.598014920869958,1,1,1,WT,Ngef
0.00118573944556341,-0.473012724209397,1,1,1,WT,Gprc5b
0.00118687292410226,0.6216882165778,1,1,1,WT,Scnn1a
0.00118788947866358,0.281939357600963,1,1,1,WT,Acap2
0.00118898138817894,0.45047720689538,1,1,1,WT,Klhdc1
0.00120077741053079,-0.985816794522765,1,1,1,WT,Slpi
0.00120268256171708,0.234492786163646,1,1,1,WT,C1qb
0.00120377259638878,-0.441452740874124,1,1,1,WT,Gm13597
0.0012108160413293,0.322367630439671,1,1,1,WT,Ercc6l2
0.00121223462545117,0.20556401502883,1,1,1,WT,Mycbp2
0.00121511353831528,-0.576613364303993,1,1,1,WT,Tenm4
0.00122300201785615,0.38559690489144,1,1,1,WT,Pbx1
0.0012252373075112,0.212773222772096,1,1,1,WT,Zscan26
0.001226433485004,-0.672240495740632,1,1,1,WT,LOC102631979
0.00122786492781694,-0.430050583580779,1,1,1,WT,Lrrn4cl
0.00123170707847904,-1.46633706879343,1,1,1,WT,Lmtk3
0.00123674531497513,0.331222880735069,1,1,1,WT,Tnfaip8
0.00124099133738345,-0.35706321806514,1,1,1,WT,Mapre3
0.0012432938571146,-0.364491565759708,1,1,1,WT,Nsmf
0.00125041720698674,-1.52834201877591,1,1,1,WT,Kcng4
0.00125401761859847,0.36066696520827,1,1,1,WT,Adi1
0.00125955787523945,0.280091903185106,1,1,1,WT,Prpf40a
0.00126349666871761,-0.402751402236569,1,1,1,WT,Xpnpep1
0.00126422039139184,-1.01936291701397,1,1,1,WT,Fam83g
0.00126569785498201,0.354107548433487,1,1,1,WT,Ttc39b
0.00127458245566534,0.268666806338294,1,1,1,WT,Rpl5
0.0012802370233372,-0.550581823870011,1,1,1,WT,Lbp
0.00128355925683033,-0.623265815011878,1,1,1,WT,Col28a1
0.00130468160731256,-0.483372270720363,1,1,1,WT,Osr2
0.00130629429303874,0.312560144983337,1,1,1,WT,Prr24
0.00130758908734069,0.445381715513607,1,1,1,WT,Arhgef5
0.0013143783721433,-0.576208383028842,1,1,1,WT,Plaur
0.00131794400215931,0.735111379658977,1,1,1,WT,Pik3cg
0.00131856722901266,0.265363549496086,1,1,1,WT,Kdm5b
0.00132196368198115,-0.48905182421643,1,1,1,WT,Golm1
0.00132392023527063,-2.31363492918063,0.667,1,1,WT,Ampd1
0.00132570659615363,-0.426224854613048,1,1,1,WT,Kremen1
0.00133207411571699,0.222932780947743,1,1,1,WT,Sf3b1
0.00133399934498367,-0.526093095896779,1,1,1,WT,Trub2
0.00133564262365019,-0.733969175080201,1,1,1,WT,Tbxa2r
0.00133606576941828,-0.622700159948264,1,1,1,WT,Emp1
0.00133812161199262,0.315491351150209,1,1,1,WT,Cpne3
0.00133846128474791,1.09773778052318,1,1,1,WT,Lifr
0.00133989031304627,0.723918839226699,1,1,1,WT,Necab3
0.00134035631591497,0.258457315793287,1,1,1,WT,Gne
0.00134223371902987,0.730887508542792,1,1,1,WT,Oasl2
0.00134833815131237,1.17557332980424,1,1,1,WT,Cyp1b1
0.00135545726167443,0.242782890279948,1,1,1,WT,Gm9294
0.00136847469670217,-0.376527653871272,1,1,1,WT,Trp53
0.00137208369118971,-0.739864805127405,1,1,1,WT,Micall2
0.00137489766167823,0.673474414961241,1,1,1,WT,Ms4a4a
0.00138592529269884,-0.38121605285485,1,1,1,WT,Sdk1
0.00139740127621007,-0.531304155109531,1,1,1,WT,Mcf2l
0.00141583222991754,0.409318677424154,1,1,1,WT,Rffl
0.00141670701499988,-1.81915844341617,0.667,1,1,WT,Lrrc71
0.00142274918561295,-0.53289782712149,1,1,1,WT,Fbxl7
0.00143103192391932,0.276648139446628,1,1,1,WT,Rpl39
0.00143384471172849,-0.714653385780909,1,1,1,WT,Mfsd3
0.00143454299741464,-0.752739277762191,1,1,1,WT,Rxrg
0.00143637571661825,0.443384342970458,1,1,1,WT,Dnhd1
0.0014376321561702,-0.649975008694737,1,1,1,WT,Gm16385
0.00144925300777169,0.24067603007585,1,1,1,WT,Chd2
0.00145033844015478,0.252435887270156,1,1,1,WT,Appl2
0.00147846902275626,-0.341787794501702,1,1,1,WT,Dynlrb1
0.00148071076205471,-0.461212024844102,1,1,1,WT,Bak1
0.0014808342456894,-1.06359120097402,1,1,1,WT,Cmya5
0.00148285171863993,-0.749766074559453,1,1,1,WT,Lrrn3
0.00150030421049471,0.242454496227297,1,1,1,WT,LOC102638850
0.00150100447561285,0.221314468393946,1,1,1,WT,Xiap
0.00150313329759445,0.387997415067773,1,1,1,WT,Fcer1g
0.00150576398651382,-0.499729809510936,1,1,1,WT,Cyp4f16
0.00151967899595056,-1.04480958267513,1,1,1,WT,Serpinb6b
0.00152473350765325,0.33723588690651,1,1,1,WT,Ctss
0.00152548583102301,-0.554755056734978,1,1,1,WT,Col27a1
0.00153009239807011,-0.480245123297933,1,1,1,WT,Mboat1
0.00155474824771402,-1.71765149707433,1,1,1,WT,Best3
0.00155651200265475,-0.589407410799852,1,1,1,WT,C1ra
0.00156299367789046,0.51738302431215,1,1,1,WT,Omd
0.00156529255642273,-0.39953037258835,1,1,1,WT,Atf6b
0.00157189748673051,-0.773189888233482,1,1,1,WT,Hcn1
0.00157217833339096,0.224805933542289,1,1,1,WT,Tpt1-ps3
0.00157478413376626,-2.26658287912141,1,1,1,WT,Ckm
0.00158368882828756,-0.736569342010224,1,1,1,WT,Mfsd2a
0.00158889488835208,0.443633743310642,1,1,1,WT,Fcgr2b
0.00158895648113496,0.20942141023739,1,1,1,WT,Rcn2
0.00159702031060873,1.06087196068526,1,1,1,WT,LOC102634466
0.00159726743898913,-2.29253475714054,1,1,1,WT,Tmem254c
0.0016008624723455,0.359604633534211,1,1,1,WT,4932438A13Rik
0.00160168625169755,0.187156976295428,1,1,1,WT,Vps26b
0.00160591052066003,-0.757685701697517,1,1,1,WT,Sox9
0.00160808234200365,-0.763279004334028,1,1,1,WT,Dsp
0.00160835864791868,0.267964331196143,1,1,1,WT,Ube2e2
0.00161130443134839,-1.69167601067107,0.667,1,1,WT,Hrasls
0.0016202002196027,1.05314991459135,1,1,1,WT,Pdzd7
0.00162113827253965,0.591364486250003,1,1,1,WT,Abcb7
0.00163362888475322,-0.412587184182577,1,1,1,WT,Eif1a
0.00164503634221284,-0.758661787670572,1,1,1,WT,Gm17971
0.00165228572716975,0.280301965154159,1,1,1,WT,Rapgef2
0.00166154128944867,1.79175946922806,1,0,1,WT,9430021M05Rik
0.00166780314713069,-1.33750419695046,1,1,1,WT,Ankrd2
0.00167400979081176,0.671485683778766,1,1,1,WT,Gm5454
0.00167483718940269,0.473183282163115,1,1,1,WT,Dock2
0.00167928073523634,-0.546543706368071,1,1,1,WT,Aen
0.00168234861426214,-0.493840077400247,1,1,1,WT,Fam83d
0.00168370115901538,0.545511181753881,1,1,1,WT,Tuft1
0.00168770195412441,-0.738609554636702,1,1,1,WT,Serpinb1a
0.00169387575867413,1.85629799036563,1,0.667,1,WT,LOC102633188
0.00170936115034984,-0.772584011207981,1,1,1,WT,Fam212b
0.00171049841553844,0.813106495638925,1,1,1,WT,Ctf1
0.00171418345913299,-0.491963006267514,1,1,1,WT,Bcl6
0.00172323221502081,-1.58412010444981,1,1,1,WT,P2rx6
0.00172426640748678,-0.690994327198844,1,1,1,WT,Myh14
0.00172456642436182,-0.600889889900546,1,1,1,WT,Fam13c
0.00173207994804695,1.32175583998232,1,1,1,WT,Kcng1
0.00173622701505424,-0.558602103104577,1,1,1,WT,Ppp1r13l
0.00173688586356123,0.206090343289651,1,1,1,WT,Sept9
0.00173856407050638,-0.362547862364785,1,1,1,WT,Lama2
0.00174497848180708,0.196656640900309,1,1,1,WT,Dnajc1
0.00175359311496163,-0.421003711535944,1,1,1,WT,Scamp5
0.0017541887793509,0.287138446453071,1,1,1,WT,Dhx36
0.00175869178199708,-0.351571521634739,1,1,1,WT,Hras1
0.00176378389854163,-0.345869398822053,1,1,1,WT,Rpl28-ps1
0.00176631459980656,0.338477584886824,1,1,1,WT,Pld4
0.00176657407374799,0.378653850657508,1,1,1,WT,Madd
0.00177086372722777,0.391933101889588,1,1,1,WT,Gm17296
0.00178243048234012,0.240650504243707,1,1,1,WT,Gabpb2
0.0017872222710022,0.394993808240868,1,1,1,WT,Myc
0.00178855113305422,1.26851132546351,1,1,1,WT,Hs6st2
0.00179054536033341,0.472517245986052,1,1,1,WT,Hoxa11
0.00179311185155872,-0.640595685233516,1,1,1,WT,H2-DMa
0.00179941416669376,-0.372353904262252,1,1,1,WT,Col14a1
0.00180178512888219,-1.27296567581289,1,1,1,WT,Dnph1
0.00181041394305981,0.389747692212755,1,1,1,WT,Gfpt1
0.00181638875143222,0.207754813778777,1,1,1,WT,Gm10073
0.00182037164221503,-0.778046624346432,1,1,1,WT,Mex3b
0.00182355792207771,-0.491777428795296,1,1,1,WT,4930523C07Rik
0.00182966185930149,0.30498435117488,1,1,1,WT,Cotl1
0.00183518246683725,0.283471539915437,1,1,1,WT,Lgals3bp
0.00183696082556603,-0.485349198920396,1,1,1,WT,Iqgap2
0.00183899525279301,-1.02036009176836,1,1,1,WT,Ablim3
0.00183904357003358,-1.11240561080045,1,1,1,WT,Tuba8
0.00184658153125666,-0.564024318220189,1,1,1,WT,Mief2
0.00184807692196476,0.490022496136228,1,1,1,WT,Stag3
0.00184908167165785,-0.522669607445258,1,1,1,WT,St6gal1
0.00184943753653642,-0.429370628961719,1,1,1,WT,B4galt5
0.00185796369567575,1.00625929477318,1,1,1,WT,Fndc5
0.00185854495977346,-0.602844522486242,1,1,1,WT,Gng2
0.00186527617026805,-0.636063793917391,1,1,1,WT,Egfl8
0.00186871318260558,-0.399765023091984,1,1,1,WT,Anxa2
0.00187789542435465,-0.3664291963599,1,1,1,WT,Btbd3
0.00187992773377715,-1.25276296849537,1,1,1,WT,Unc45b
0.00189650646234188,0.192915592538517,1,1,1,WT,Rdx
0.00190005171824998,-0.583436940775654,1,1,1,WT,Kank4
0.00190502822060227,-0.44129612763509,1,1,1,WT,Kif3c
0.00191481351863866,-0.464305608131098,1,1,1,WT,Dusp16
0.00191662541957839,-2.27024971235111,1,1,1,WT,Myh7
0.00191673476748579,0.186464800365289,1,1,1,WT,Prpf4b
0.00192127398154301,0.298264181782318,1,1,1,WT,Gm3379
0.00192818294769796,0.385799928410305,1,1,1,WT,Alg6
0.00193881660670309,-0.705673440379125,1,1,1,WT,H2-DMb1
0.00194334154233081,-0.496240132747098,1,1,1,WT,Rnf5
0.0019439796542898,-0.471109212553485,1,1,1,WT,Mex3d
0.00195109282869905,0.483858724577788,1,1,1,WT,Dixdc1
0.00195559974646793,-0.513232363796555,1,1,1,WT,Tnfaip6
0.00196952666980389,0.402691181225439,1,1,1,WT,Eml4
0.00197434311182123,0.2998773455456,1,1,1,WT,Rreb1
0.00197695097075489,-0.330896412610656,1,1,1,WT,Cap1
0.00197851588611102,-0.569533224592768,1,1,1,WT,Shroom2
0.0019845181209833,-0.351728346471364,1,1,1,WT,Pfkm
0.00199387296081788,0.245759766065517,1,1,1,WT,Cep170
0.00199747817743192,0.22551603166784,1,1,1,WT,Trp53bp2
0.00199824390905755,-0.629325248489225,1,1,1,WT,Aqp5
0.00199938472088465,-0.380111637421708,1,1,1,WT,C1qtnf5
0.00200074443974217,-0.316881227144043,1,1,1,WT,Rnf44
0.00201211524856882,-0.629268507681221,1,1,1,WT,Plxdc1
0.00201864418095638,-0.688032079893175,1,1,1,WT,Mir24-1
0.00203501100451568,0.190092256401875,1,1,1,WT,Mknk1
0.00203655573292523,-0.528426819242999,1,1,1,WT,Scn3b
0.00204275272448274,-0.376993434026852,1,1,1,WT,Zfp335
0.00204863540719442,0.616849426509299,1,1,1,WT,Phlda1
0.00206079526490352,-0.441470104949588,1,1,1,WT,Rps6ka2
0.00206218351520293,0.252722879217964,1,1,1,WT,Yeats2
0.00206991273821616,0.240912566192283,1,1,1,WT,Myo9a
0.00207039100833788,-0.344256800298214,1,1,1,WT,Degs1
0.00207073010381032,0.405465108108164,1,1,1,WT,C3ar1
0.00207094896185458,2.45100509811232,1,1,1,WT,Scin
0.00207098905034046,-0.360590264559136,1,1,1,WT,Clstn1
0.00207161490636544,-0.85893943540269,1,1,1,WT,Slc9a5
0.00207491646758344,0.924081533661924,1,1,1,WT,Galnt5
0.00207667771324022,-0.419402615951946,1,1,1,WT,Anxa11
0.00208347235619396,0.46527548804979,1,1,1,WT,Echdc3
0.00209023333941194,-1.56563528977571,1,1,1,WT,Txlnb
0.00209034398872184,-1.58412010444981,1,1,1,WT,LOC102635004
0.00210979168606595,-0.473409732554218,1,1,1,WT,Fam188a
0.00211365854697874,0.244766015327375,1,1,1,WT,Pf4
0.00213303374371021,-0.3439870331237,1,1,1,WT,Letm1
0.00213787465916204,0.447413446066199,1,1,1,WT,Abca1
0.00214280350798643,0.456058181535328,1,1,1,WT,Car9
0.00214473228427446,-0.408333753947112,1,1,1,WT,Nid2
0.00214545216688303,0.551817713175304,1,1,1,WT,Rn18s-rs5
0.00215104724191501,0.448950220047903,1,1,1,WT,Sec24a
0.00215374174275091,1.36687627526279,1,1,1,WT,Gm13929
0.00215414646276403,-0.941426705145697,1,1,1,WT,Muc1
0.00215652752422014,-0.47649840670168,1,1,1,WT,Lamb1
0.0021575988304413,0.204717569367841,1,1,1,WT,Klhl9
0.00216131574653083,1.27629346590556,1,1,1,WT,Wnt4
0.00218022100832372,0.304195318012949,1,1,1,WT,Ube4a
0.00218602100425394,1.67397643357167,1,1,1,WT,Lhfpl1
0.00218999032106955,-0.892760234463961,1,1,1,WT,Dgkh
0.00219156640523325,-0.416309521122293,1,1,1,WT,Nubp2
0.00219170363516591,0.727048732235627,1,1,1,WT,Ppargc1a
0.00219575056884865,0.487295126355797,1,1,1,WT,Fgd2
0.0022001859714647,-1.39341182888875,1,1,1,WT,Heyl
0.00222076532956332,-0.471697929542129,1,1,1,WT,Tbcb
0.00222175592930351,-0.936769263217696,1,1,1,WT,Mmrn2
0.00222416420329261,-0.745790914045367,1,1,1,WT,Abhd3
0.00222994065568031,-0.591364486250003,1,1,1,WT,Stx1a
0.0022310612502669,-0.368920237530091,1,1,1,WT,Wars
0.00223783853571831,-1.76358859226136,0.667,1,1,WT,Nctc1
0.00224060131774109,-0.711362620451286,1,1,1,WT,Egfl7
0.00224200518078923,0.176428303254496,1,1,1,WT,Eif3a
0.00224720808412673,0.193645484755331,1,1,1,WT,Ttc3
0.00226270519130866,0.439510949517882,1,1,1,WT,Nqo1
0.00226600781780094,-1.29928298413026,1,1,1,WT,Rimkla
0.00227045070138249,0.336832013563392,1,1,1,WT,Tmem154
0.00227163098523198,0.54654370636807,1,1,1,WT,Rhpn2
0.00227300845149436,-0.420396623238289,1,1,1,WT,Trp53inp2
0.00228354243508559,0.328504066972037,1,1,1,WT,Ccdc117
0.00228448037776134,0.308123881616958,1,1,1,WT,Rcbtb2
0.00228777249283689,-1.6376087894008,0.667,1,1,WT,Kcnh3
0.00228814995750591,0.275796978902225,1,1,1,WT,Def6
0.00228914154209302,0.330041346290923,1,1,1,WT,Grb14
0.00229809670069195,0.194000521658101,1,1,1,WT,Wwp1
0.0023053444135149,-0.709786499563911,1,1,1,WT,Rhpn1
0.00231547232577967,1.99362562209498,1,1,1,WT,Zcchc12
0.0023190084629308,0.206496966888023,1,1,1,WT,Cog1
0.00232603436771062,-0.454486780555051,1,1,1,WT,Rab15
0.00232747348155813,-0.381922567366062,1,1,1,WT,Tmem63b
0.00234078524888578,0.325119599523911,1,1,1,WT,Gm53
0.00234502284945806,0.439789850649238,1,1,1,WT,Ptgfr
0.00236710292034615,-0.452593347588175,1,1,1,WT,Marveld1
0.00236808573801816,-1.58412010444981,1,1,1,WT,5430431A17Rik
0.00238522396213607,-0.793565928306993,1,1,1,WT,Nrxn2
0.00239240592323041,-0.337473620971379,1,1,1,WT,Fam129b
0.00239616289797747,-0.780745239877931,1,1,1,WT,Ubash3b
0.00240107668995599,-0.382384995519668,1,1,1,WT,Sh3gl1
0.00240947250885444,-1.49165487677772,1,1,1,WT,Bmp15
0.00242252500533476,0.361540538691576,1,1,1,WT,Gpnmb
0.00242767884761756,-0.766172315574835,1,1,1,WT,Pcyt1b
0.00243562063808,-1.37230811914515,1,1,1,WT,Myh3
0.0024383984737736,-0.57497707309691,1,1,1,WT,Stard13
0.00244154409186234,-1.29928298413026,1,1,1,WT,AI838599
0.0024448145478727,1.03601943902663,1,1,1,WT,Fam198a
0.00245111902014479,1.00063188030791,1,1,1,WT,LOC102634821
0.00246285156214638,-0.447504160308021,1,1,1,WT,Ebf2
0.0024646699869826,-0.495169726693438,1,1,1,WT,Mmp11
0.00246630243935579,-0.575364144903562,1,1,1,WT,Ifit2
0.00249757921431478,0.710241613919246,1,1,1,WT,Arl5b
0.00250036664332198,-1.85629799036563,0.333,1,1,WT,Spink2
0.00251037711428737,-0.325801871077641,1,1,1,WT,Ptpn12
0.00251300563631281,0.510825623765991,1,1,1,WT,Ptprc
0.00251921308491992,0.213164851264313,1,1,1,WT,Kat6b
0.00251942829376152,-0.368367512678891,1,1,1,WT,Map1lc3a
0.00252750129847213,1.38629436111989,1,1,1,WT,LOC102632630
0.00253494091729843,-0.471296302320741,1,1,1,WT,Gm5526
0.00254211991653708,0.898999234764094,1,1,1,WT,Fam84b
0.00254988838768271,0.250782017779843,1,1,1,WT,Laptm5
0.00255601591824639,-2.81341071676004,0.667,1,1,WT,Krtap16-1
0.00259190964363166,0.362905493689368,1,1,1,WT,Pirb
0.0025959114054849,0.466834054484457,1,1,1,WT,Msra
0.00260075427716883,-0.380285890658363,1,1,1,WT,Psmc2
0.00260647674513215,-0.719714207944667,1,1,1,WT,Hs3st3b1
0.00260784600070471,-2.08715961446643,1,1,1,WT,Pvalb
0.00260966433141811,1.10712297833602,1,1,1,WT,1700003M07Rik
0.00261875006396252,-0.370318351314869,1,1,1,WT,Znrf1
0.00263833109066839,1.83258146374831,1,0.333,1,WT,LOC102632501
0.00264058145637042,-0.494395082369895,1,1,1,WT,Hyou1
0.00264685439571777,0.238924502275278,1,1,1,WT,Nt5c3b
0.00265399193669664,-0.327103355612755,1,1,1,WT,Plekhg5
